"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5P0IIjJ7gDxW6zisxxmbwM","The L&N Don't Stop Here Anymore","spotify:artist:5yXAFDZNUNyO92l5WTImkO, spotify:artist:0TeVWuc8Sw05X4Qkl3AA5r","Billy Bragg, Joe Henry","spotify:album:1XfcFrIzaYt7vpoNoDYoSo","The L&N Don't Stop Here Anymore","spotify:artist:5yXAFDZNUNyO92l5WTImkO, spotify:artist:0TeVWuc8Sw05X4Qkl3AA5r","Billy Bragg, Joe Henry","2016-07-06","https://i.scdn.co/image/ab67616d0000b273fa75245e63d963be3025f11c","1","1","269870","https://p.scdn.co/mp3-preview/39d90b76243f62d907f9a3ed774f88e44b7712ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","GBCEJ1600133","spotify:user:sebastianelisapfeifer","2022-07-27T14:14:58Z"
"spotify:track:69YoRmAMENjbevhz6cU3kU","Hier kommt Alex","spotify:artist:2F8GvYuY0lfZNYu45dY6gJ","Die Toten Hosen","spotify:album:2gS4Uc3cJ69MnD6gXyBMje","Ein kleines bißchen Horrorschau (Deluxe-Edition mit Bonus-Tracks)","spotify:artist:2F8GvYuY0lfZNYu45dY6gJ","Die Toten Hosen","1988-10-31","https://i.scdn.co/image/ab67616d0000b273f023c090f8cc7d03238155b7","1","1","300360","https://p.scdn.co/mp3-preview/9596a858a653f80e32a8c531acb752edbec4d5b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","DEP610712456","spotify:user:sebastianelisapfeifer","2022-07-27T14:15:07Z"
"spotify:track:5INq6Z7e0DyLlMvyTEWhwB","Küss' die Hand Herr Kerkermeister","spotify:artist:5PHsYIMFyXJsaxa4HjGM4k","EAV (Erste Allgemeine Verunsicherung)","spotify:album:7x9xID7jaslRHibBpXAp4S","100 Jahre EAV","spotify:artist:5PHsYIMFyXJsaxa4HjGM4k","EAV (Erste Allgemeine Verunsicherung)","2008-04-18","https://i.scdn.co/image/ab67616d0000b2737733f4a485ac9ff7bc0c7f6f","1","10","362013","https://p.scdn.co/mp3-preview/e51706b391c5202082cd8a99cf7462e21bb2a457?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","DEA810500981","spotify:user:sebastianelisapfeifer","2022-07-27T14:15:13Z"
"spotify:track:1OxcIUqVmVYxT6427tbhDW","Fly Away","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","spotify:album:6MCNMOCRsh6nxs7PNzc0zN","5","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","1998-05-12","https://i.scdn.co/image/ab67616d0000b273f1157b7dcd21bae0c2c75d89","1","8","221332","https://p.scdn.co/mp3-preview/5e270afe066326be1f62e4701999df85ca4235af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USVI29800169","spotify:user:sebastianelisapfeifer","2022-07-27T14:15:22Z"
"spotify:track:1ChulFMnwxoD74Me8eX2TU","You Spin Me Round (Like a Record)","spotify:artist:5WWSL6rElJeUk3Uc1S2RyD","Dead Or Alive","spotify:album:5AMshCv0RIe2aO4XaQWhp4","Evolution: The Hits","spotify:artist:5WWSL6rElJeUk3Uc1S2RyD","Dead Or Alive","1983","https://i.scdn.co/image/ab67616d0000b273bd0c47e4cfb4ee327e53bc73","1","1","195146","https://p.scdn.co/mp3-preview/301d005961b7c4a3738ac0c6ebc44861371f9051?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","GBBBM8400015","spotify:user:sebastianelisapfeifer","2022-07-27T14:15:31Z"
"spotify:track:0JNqACreLV1fDfKb7R6sxZ","Wargames","spotify:artist:1sAI8PMbkaPCxhlnr6hkGv","Passive Fists","spotify:album:6DxehYybyMlsJ5OyIEtpaL","Wargames","spotify:artist:1sAI8PMbkaPCxhlnr6hkGv","Passive Fists","2022-08-15","https://i.scdn.co/image/ab67616d0000b273097cac165b34d3593025e7cd","1","1","192000","https://p.scdn.co/mp3-preview/92f0c5d9990c8fdd9d6681cf359ae5900534cb93?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ESA012238033","spotify:user:sebastianelisapfeifer","2022-08-21T20:35:26Z"
"spotify:track:6pwQEpLOlwclrsjgEOHEp0","Shadows Of The Night","spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","spotify:album:6WGt0GrbPx1NWlobn7j6zY","Get Nervous","spotify:artist:43mhFhQ4JAknA7Ik1bOZuV","Pat Benatar","1982-01-01","https://i.scdn.co/image/ab67616d0000b273f27876618d76688b375dd133","1","1","261560","https://p.scdn.co/mp3-preview/e7479adaab2561ec47710d1939447f6a457b8e44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USCH38400069","spotify:user:sebastianelisapfeifer","2022-11-14T20:37:36Z"
"spotify:track:1XIh7vGeTRTbCmWAX6A8u8","Cult of Personality","spotify:artist:6Uhp7WA6sjm5ZL6Xz561de","Living Colour","spotify:album:0DkqijpoOGuKQT3jVquz7j","Everything Is Possible: The Very Best of Living Colour","spotify:artist:6Uhp7WA6sjm5ZL6Xz561de","Living Colour","2006","https://i.scdn.co/image/ab67616d0000b273f4a7305ff4e82b26df48dbf8","1","1","294160","https://p.scdn.co/mp3-preview/d0801751d913e7466b5c6ac6cca2cf901aa2e019?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USSM18800018","spotify:user:sebastianelisapfeifer","2022-11-26T09:28:21Z"
"spotify:track:568gbsCi6Byp9VnQZmE6OV","Der Traum ist aus","spotify:artist:6qt7HAbdjQ4a2B0sYAjySO","Ton Steine Scherben","spotify:album:0X1W7xz2jdfuoGKZgxMR2l","Keine Macht für Niemand","spotify:artist:6qt7HAbdjQ4a2B0sYAjySO","Ton Steine Scherben","1972-11-17","https://i.scdn.co/image/ab67616d0000b27360a69cd630f38b06d7f0f8ad","1","8","563586","https://p.scdn.co/mp3-preview/7e3ab299cd1aa7310160005957aa04cfea6b0f85?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","DEE021501330","spotify:user:sebastianelisapfeifer","2023-01-20T19:16:40Z"
"spotify:track:268asOXCHlUj7N0fxu0yuT","Let Me Go","spotify:artist:59JYc4smLqWbRz93IzN5lw","Liliac","spotify:album:0TkvtT4o5ikvIzqc6lJKMy","Queen of Hearts","spotify:artist:59JYc4smLqWbRz93IzN5lw","Liliac","2020-10-30","https://i.scdn.co/image/ab67616d0000b2737c807c6bff0ccecc9411e809","1","4","201781","https://p.scdn.co/mp3-preview/8c5de6b64da7e3a11c4d04f9debeacc0b532cf7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","usl4q2085384","spotify:user:sebastianelisapfeifer","2023-05-08T18:01:52Z"
"spotify:track:3Uj7svpwqeaJsDtJAaKTTh","In Trance","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:0eBIiRB7ZTrtUhnQ6efJSO","In Trance","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1990-01-24","https://i.scdn.co/image/ab67616d0000b2732b5a18c0661b170ec0ab3235","1","2","282533","https://p.scdn.co/mp3-preview/6b0407c257fbd35dbf00087a1d1c9ed2364ef0dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","DEC767500001","spotify:user:sebastianelisapfeifer","2023-05-08T18:02:45Z"
