"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:73K6zpCPIJehjsWOsocZQk","Twilight Tavern","spotify:artist:0krXCIkthz13P8o0v2tksH","Ensiferum","spotify:album:2TUPtzvKFNEzdtRKUUvIZN","Two Decades Of Greatest Sword Hits","spotify:artist:0krXCIkthz13P8o0v2tksH","Ensiferum","2016-04-01","https://i.scdn.co/image/ab67616d0000b273a39c4394cbc3bdcb8cc3eb71","1","8","337866","","false","12","FIUM70900684","spotify:user:sebastianelisapfeifer","2021-07-18T19:11:13Z"
"spotify:track:2k6dU3c2IBotzynOyevHJx","Vodka","spotify:artist:521Yl3LUvD7G9dMRO4fpCy","Korpiklaani","spotify:album:6QiLFD2c12JZlP7OE9gg8L","Karkelo","spotify:artist:521Yl3LUvD7G9dMRO4fpCy","Korpiklaani","2009-06-26","https://i.scdn.co/image/ab67616d0000b273a1e5380ce40b525560d74c67","1","1","179653","https://p.scdn.co/mp3-preview/935cd09c3b763a5e7052b6835b72981f7210f7d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","DED830900335","spotify:user:sebastianelisapfeifer","2022-11-14T21:42:18Z"
"spotify:track:0W43LnKXzRivi0WPaoBLVO","Rasputin","spotify:artist:0ykT1si9XRFPmEvWOnf4YI","Turisas","spotify:album:5nUmL2EDOT3uoZQJOC2kYC","Rasputin","spotify:artist:0ykT1si9XRFPmEvWOnf4YI","Turisas","2007-08-31","https://i.scdn.co/image/ab67616d0000b273f0c12c46fce54b0da4c7e802","1","1","233520","https://p.scdn.co/mp3-preview/805d9a4e0a42a74016bcde8f65fb19778949327e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBDHC0707201","spotify:user:sebastianelisapfeifer","2022-11-14T21:42:23Z"
"spotify:track:0QW8MW9NKqmhqnaVDtXXw9","A Man with a Plan","spotify:artist:521Yl3LUvD7G9dMRO4fpCy","Korpiklaani","spotify:album:21oFR2AOxOiVXa99ZJCkhP","A Man with a Plan","spotify:artist:521Yl3LUvD7G9dMRO4fpCy","Korpiklaani","2016-10-28","https://i.scdn.co/image/ab67616d0000b27328e9b43dbcd1890d302c8b41","1","1","179820","https://p.scdn.co/mp3-preview/ece90163c872310d99f73eb3451225f160f7fec0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","DED831600318","spotify:user:sebastianelisapfeifer","2022-11-14T21:42:28Z"
"spotify:track:1KmeyQfVjX1odybN9aEfWt","Inis Mona","spotify:artist:5X0N2k3qMnI8kSrGJT3kfT","Eluveitie","spotify:album:4UEyHAjtjEs3JNjR4NyyMJ","Slania","spotify:artist:5X0N2k3qMnI8kSrGJT3kfT","Eluveitie","2008-02-15","https://i.scdn.co/image/ab67616d0000b2731208d90b7117ae7762892455","1","3","249240","https://p.scdn.co/mp3-preview/19b52a9eb56bccbfe806908af5b76a2b4dba3cb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","DED830703627","spotify:user:sebastianelisapfeifer","2022-11-14T21:43:06Z"
"spotify:track:5FNRqWozBtzZP0wLwy2wcz","Dreamstealers","spotify:artist:5o091S7arpMWByV0Yu30r0","Eyes Of The Nightmare Jungle","spotify:album:6mA3ZbU24FVwWldzhn301O","Shadow Dance - The Best Of","spotify:artist:5o091S7arpMWByV0Yu30r0","Eyes Of The Nightmare Jungle","2008-04-04","https://i.scdn.co/image/ab67616d0000b27387bffecb7c7312855c3721ba","1","5","267813","https://p.scdn.co/mp3-preview/1970bd7aa645e2dc8cff72068b90d89003a6a5c8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","DEG419513103","spotify:user:sebastianelisapfeifer","2021-07-18T19:32:04Z"
"spotify:track:3HzWxmvpQU3QHQ59zw1X4V","Heaven and Hell - 2009 Remaster","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:0Dj2B19o99FcJii6aPvMTr","Heaven & Hell","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1980-04-25","https://i.scdn.co/image/ab67616d0000b2731714d5e8b43f9e63572d550d","1","4","417840","https://p.scdn.co/mp3-preview/da78379c54a945658a71d3e62ccebd42e8074b99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","GBUM70900392","spotify:user:sebastianelisapfeifer","2021-07-18T19:36:15Z"
"spotify:track:2JS1iE5A5RHvUPH5Zl9jlF","Run to the Hills - 1998 Remastered Version","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:6q5MEna6Fg46powSoeZJe3","The Number Of The Beast (1998 Remastered Edition)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1982","https://i.scdn.co/image/ab67616d0000b273a633718a1d28f157193bd865","1","6","233960","","false","0","GBAYE9801382","spotify:user:sebastianelisapfeifer","2021-07-18T19:36:34Z"
"spotify:track:1VlD4mNlDxOUQQID6z7paD","Electric Funeral","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:7DBES3oV6jjAmWob7kJg6P","Paranoid (Remastered)","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1970-09-18","https://i.scdn.co/image/ab67616d0000b273d07e207ce654bec0813d028d","1","5","289799","","false","0","GBAJE7000086","spotify:user:sebastianelisapfeifer","2021-07-18T19:50:15Z"
"spotify:track:2dXsILW8gzkosqleHAvl0v","For Whom The Bell Tolls - Remastered","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:05DePtm7oQMdL3Uzw2Jmsc","Ride The Lightning (Remastered)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1984-07-26","https://i.scdn.co/image/ab67616d0000b2739ad3e9959f48d513886b8933","1","3","309973","https://p.scdn.co/mp3-preview/9e6c4fd0a75f3af608b3fcb746204fcd2cab9011?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","QMKHM1600096","spotify:user:sebastianelisapfeifer","2022-10-29T20:01:37Z"
