"Track-URI","Track-Name","Künstler-URI(s)","Künstlername(n)","Album-URI","Album-Name","Album-Künstler-URI(s)","Album-Künstlername(n)","Veröffentlichungsdatum des Albums","Album-Bild-URL","Disc-Nummer","Track-Nummer","Track-Dauer (ms)","Track-Vorschau-URL","Explizit","Beliebtheit","ISRC","Hinzugefügt von","Hinzugefügt am"
"spotify:track:10c5bkq7d0xJewsycAMJlD","Shine On","spotify:artist:1xD4yUPlDCNpdY1Rckd0eL","The Porters","spotify:album:26AKlMqSPrZzuPihhOAEQf","Rum, Bum and Violina","spotify:artist:1xD4yUPlDCNpdY1Rckd0eL","The Porters","2012-01-27","https://i.scdn.co/image/ab67616d0000b27332206e2e468b5655c308755a","1","5","275946","https://p.scdn.co/mp3-preview/086b88950c85ab954404f7d824e24150a97f830e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEZ651113850","spotify:user:sebastianelisapfeifer","2020-11-18T22:07:47Z"
"spotify:track:4Lm667BpHwtIcMJDOEZmwW","Black Is the Colour","spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W","The Corrs","spotify:album:7ikWEipHEl6zuKXOvc77hY","Home","spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W","The Corrs","2005-09-26","https://i.scdn.co/image/ab67616d0000b2733a2f7ee31f093e9f6aefe2fe","1","4","229333","https://p.scdn.co/mp3-preview/1a0e69189de3593e772cf305dd2035b6a8282ca6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","GBAHS0500356","spotify:user:sebastianelisapfeifer","2020-11-21T16:33:21Z"
"spotify:track:0WR6Amta732nCZwBKtT8HN","Drunken Sailor","spotify:artist:3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats","spotify:album:6UrU8iv81fRiywK0IlVsQw","Rats On Board","spotify:artist:3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats","2009-01-01","https://i.scdn.co/image/ab67616d0000b2732f16f03e2e55ba6182e8a707","1","14","208373","https://p.scdn.co/mp3-preview/e53b93564016015a73fae69f2bba3e90175120fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","HUB281203102","spotify:user:sebastianelisapfeifer","2020-11-28T22:33:02Z"
"spotify:track:1NC8EvzidMu9cW03zMgZln","Roll Northumbria","spotify:artist:0tfnDOJ5a2ib3mHAI4qGyD","The Dreadnoughts","spotify:album:4BPixSafW6063nvkGGHqwM","Into the North","spotify:artist:0tfnDOJ5a2ib3mHAI4qGyD","The Dreadnoughts","2019-11-15","https://i.scdn.co/image/ab67616d0000b2737d549f0f71d1967057cb0542","1","4","229733","https://p.scdn.co/mp3-preview/f65b6c4dadb32c636e5791a03ca549bdcccc0985?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","CASE11900085","spotify:user:sebastianelisapfeifer","2020-12-04T10:24:51Z"
"spotify:track:20rSQWz7sHkt7F4LiUK5h0","Star of the County Down","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","spotify:album:7vVAdeZyKRAvjLn3TRpjdZ","The Irish Rovers' gems","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","1996-09-01","https://i.scdn.co/image/ab67616d0000b2737bb2c012ee757142d3b3a000","1","2","164960","https://p.scdn.co/mp3-preview/fbd4f0d3b7eaa16660de1f6af1ed4e9f75283707?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","TCAAY1127642","spotify:user:sebastianelisapfeifer","2020-12-04T10:27:46Z"
"spotify:track:29fiMKbo8tXHMwPebs3t2E","Black Letters","spotify:artist:0tfnDOJ5a2ib3mHAI4qGyD","The Dreadnoughts","spotify:album:4sXaOOcXH2tfRFUJsiIzKh","Foreign Skies","spotify:artist:0tfnDOJ5a2ib3mHAI4qGyD","The Dreadnoughts","2017-11-11","https://i.scdn.co/image/ab67616d0000b273f77f38a09d9bb11945057e28","1","11","239746","https://p.scdn.co/mp3-preview/15b25181e6c5bdd9975a94f84c746388797fbc18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","ushm81736649","spotify:user:sebastianelisapfeifer","2020-12-04T10:33:10Z"
"spotify:track:27Pu3Gp0lG0v2qRk8NHjWX","Foggy Dew","spotify:artist:0IlUKxz8kZ4EpKrZjlvFr1","Blaggards","spotify:album:54rl8J9TynN3Qah4u9Eph4","Standards","spotify:artist:0IlUKxz8kZ4EpKrZjlvFr1","Blaggards","2005-01-01","https://i.scdn.co/image/ab67616d0000b27348aa22984b9dc4d38a8ede95","1","6","266466","https://p.scdn.co/mp3-preview/650330cd87c1240d3c0bd2d69bec021f33a3b596?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","uscgh0749231","spotify:user:sebastianelisapfeifer","2020-12-04T10:34:52Z"
"spotify:track:5Su5ILFp6U83cnIXwfmlC5","Drunken Sailor","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","spotify:album:5iyQuCFO65zkVXaqtBYFuo","Drunken Sailor","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","2012-02-22","https://i.scdn.co/image/ab67616d0000b2736ff5346166e82e87d8f80ce5","1","1","176853","https://p.scdn.co/mp3-preview/2d5a8889346dc9482aa34fb290f6429ab395de8b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","CA6BE1200020","spotify:user:sebastianelisapfeifer","2020-12-04T10:35:56Z"
"spotify:track:4X2DqlFZsjqrNfiNegxcLC","The Gael...Time Flies","spotify:artist:37Ev1TQw7FnzNvuN8Bg3SR","Pirates For Sail","spotify:album:4iCybemZResHf54y0Rm0Zd","Dark Side of the Lagoon","spotify:artist:37Ev1TQw7FnzNvuN8Bg3SR","Pirates For Sail","2012-06-18","https://i.scdn.co/image/ab67616d0000b273957c2cb31597a3da60f6b8a2","1","1","336240","https://p.scdn.co/mp3-preview/085f9e427b1d5633147e67e5d38b8506cb68c8f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","ushm21282549","spotify:user:sebastianelisapfeifer","2020-12-04T10:39:25Z"
"spotify:track:3oUuRNgyIuiqVTWLCChp3s","Wellerman","spotify:artist:5k979N1TnPncUyqlXlaRSv","The Longest Johns","spotify:album:00B1vpnbtfEPYWOBL5jp6h","Between Wind and Water","spotify:artist:5k979N1TnPncUyqlXlaRSv","The Longest Johns","2018-06-07","https://i.scdn.co/image/ab67616d0000b27310827a29da54c50228b74dad","1","3","138506","https://p.scdn.co/mp3-preview/1873096e14cb387a89f21ebbb9e21df7200472d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","UKPGJ1800016","spotify:user:sebastianelisapfeifer","2021-03-24T09:45:44Z"
