"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0G6WMUwQgtgflV1PMH0Sgy","Morgen","spotify:artist:5W3s4beu23rOlseCbVOp4l","Peter Maffay","spotify:album:5AczXrcLzHgJ9wKyklL08n","Morgen","spotify:artist:5W3s4beu23rOlseCbVOp4l","Peter Maffay","2019-07-19","https://i.scdn.co/image/ab67616d0000b273437550b152c75dbcd3fe4afe","1","1","207653","https://p.scdn.co/mp3-preview/096d64f14171fd91d03d1d014c90d854200d8ed5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","DEA811900253","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:1XanLfYUUBB6bLbnSh1KyU","Benzin","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:3PrS5X3QNdDUlBIE4bz6J2","Rosenrot","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","2005-10-27","https://i.scdn.co/image/ab67616d0000b2734ea617c398a01a5228069744","1","1","226000","https://p.scdn.co/mp3-preview/a49e5d6f7cec658d59a511461ca3f16e98508672?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","DEUM70502182","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:1a8JpAL3vbAdXYrEABvOtb","Amerika","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:74ydDCcXTco741y42ceRJ5","Reise, Reise","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","2004-09-27","https://i.scdn.co/image/ab67616d0000b273cbe7573e1175f842e24b34c2","1","6","226760","https://p.scdn.co/mp3-preview/7e235adbbc6fc8bfbf94b3b64b80c79cb7466be2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","DEN120404987","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:5awDvzxWfd53SSrsRZ8pXO","Du hast","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","spotify:album:2w6Vy8qZLU4niyQAHyu0Ag","Sehnsucht","spotify:artist:6wWVKhxIU2cEi0K81v7HvP","Rammstein","1997-08-25","https://i.scdn.co/image/ab67616d0000b273a715d32590424cd667879ba3","1","5","234226","https://p.scdn.co/mp3-preview/2145709202c48f888a51122569cb04a57f4e2032?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","DED579704010","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:4ljmExi3J7rg1hFWvI9dgF","Lobbyisten-Reggae","spotify:artist:4vWQjpI68kWBNkXOEbi1D6","Rainhard Fendrich","spotify:album:6mbqJtukk0x9VX5VHkwM6Z","Lobbyisten-Reggae","spotify:artist:4vWQjpI68kWBNkXOEbi1D6","Rainhard Fendrich","2012-01-23","https://i.scdn.co/image/ab67616d0000b273b5f3ec0d8e88e1a8b0b1b354","1","1","196200","https://p.scdn.co/mp3-preview/be3c5bd6d79eb0baab1832b590d607c5101010da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","DEA811101126","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:6lXKNdOsnaLv9LwulZbxNl","Major Tom (...völlig losgelöst)","spotify:artist:7ip3CWlgPZbQHvgJpmcGSS","Peter Schilling","spotify:album:1rYXSHYaxxQ9HclnAeVhxv","Von Anfang An...Bis Jetzt !","spotify:artist:7ip3CWlgPZbQHvgJpmcGSS","Peter Schilling","1983-06-27","https://i.scdn.co/image/ab67616d0000b273ed4b6d22cb8de1aef4dc1927","1","1","299560","https://p.scdn.co/mp3-preview/62aa3c1d8985ab7c7141d53373026bebf03646c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","DEA629252500","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:7Eli0lDGFthfs6eol7jgLO","Unentschieden gegen Ried","spotify:artist:4uxaBWHg68KF1mB0r5YFWJ","Der Nino aus Wien","spotify:album:1F55OxsblCAe5UPIY6qR2q","Der Nino aus Wien","spotify:artist:4uxaBWHg68KF1mB0r5YFWJ","Der Nino aus Wien","2018-10-12","https://i.scdn.co/image/ab67616d0000b2736210a8b12d1ec7fbd76d214a","1","8","198226","","false","0","ATRA71808208","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:4tNrBlXGBYWvWkgSm5x1HP","Havar Havar","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:5CkKVzQfn3Q2tTnirTNxLh","Gole Yakh - Persian Music","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","1991-10-21","https://i.scdn.co/image/fe72b337d653bba0c75b61760d8cbbd50fe07bd5","1","10","227426","https://p.scdn.co/mp3-preview/4015ebed6f3dc468ff4982780eccff2bf10aadea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","USBMF9120430","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:6W7tzjl1aD3TJ7bvROHPmv","Dar Enteha","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:03Ewp6nI2gEGIwPzIWDlj4","Back From The Brink: Pre-Revolution Psychedelic Rock From Iran: 1973-1979","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","1976-05-28","https://i.scdn.co/image/ab67616d0000b2733541784bf115dca3b2531114","1","2","249480","https://p.scdn.co/mp3-preview/32bbc4406abba18864badaa8e6404eeba789df34?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","US2S71166002","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:5td5zLeWSSM1Exrs3Fn1rN","Leila","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","spotify:album:5CkKVzQfn3Q2tTnirTNxLh","Gole Yakh - Persian Music","spotify:artist:6hKJvRsiSIyjIBv9usxkhh","Kourosh Yaghmaei","1991-10-21","https://i.scdn.co/image/fe72b337d653bba0c75b61760d8cbbd50fe07bd5","1","11","272800","https://p.scdn.co/mp3-preview/39573d12426432aff5f3e8426de816c01bc16f9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USBMF9100431","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
