"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:75aEpPgve8j7tK8wGiL3aE","Tetris - Radio Version","spotify:artist:2SWPwzY5BM9wE8c3anLu72","2PM","spotify:album:4sQgi20jZ91G5IR92Jx6xe","Tetris","spotify:artist:2SWPwzY5BM9wE8c3anLu72","2PM","2003-01-01","https://i.scdn.co/image/ab67616d0000b273cb6aac289a8e2f0b08ec0ba1","1","1","173893","https://p.scdn.co/mp3-preview/359172c1f8fd2d51242e33d221bc0225f7a578fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","FR2X41552530","spotify:user:sebastianelisapfeifer","2020-11-05T20:56:31Z"
"spotify:track:4ObhpadI19PparqIbj9pmR","Ievan Polkka 2K18 - Melbourne Bounce Mix","spotify:artist:6FBF58Fa0KpfkpLeFGqk7z","Teknova","spotify:album:1bV2f1Mag0f4tO6eyLVOsL","Ievan Polkka 2K18 (Melbourne Bounce Mix)","spotify:artist:6FBF58Fa0KpfkpLeFGqk7z","Teknova","2018-05-31","https://i.scdn.co/image/ab67616d0000b273c88d2f2b57f3ebb1ba293dd2","1","1","202259","https://p.scdn.co/mp3-preview/167e42d467ca72732d041cafc85e33658e7a2f0f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","ES50A1800399","spotify:user:sebastianelisapfeifer","2020-11-14T15:34:40Z"
"spotify:track:2VJ8G0LeX2hu7RWc4suNhe","Freaks - Radio Edit","spotify:artist:0CbeG1224FS58EUx4tPevZ, spotify:artist:1GbrJTB56Xs4XQGlmVbaCf","Timmy Trumpet, Savage","spotify:album:3UHUPmhyPrnRx6clKjaZNs","Freaks (Radio Edit)","spotify:artist:0CbeG1224FS58EUx4tPevZ, spotify:artist:1GbrJTB56Xs4XQGlmVbaCf","Timmy Trumpet, Savage","2014-01-01","https://i.scdn.co/image/ab67616d0000b27394bd8f29415366a27d13eab7","1","1","168750","","false","2","AUNV01400450","spotify:user:sebastianelisapfeifer","2020-11-15T14:22:39Z"
"spotify:track:4xGuK7FsXuZwHCCuNnPzbD","L'Amour Toujours","spotify:artist:1OAjDaKgg00KCUYqDe68un","Gigi D'Agostino","spotify:album:1CmJSOvHeCYN12VQCRkRC9","Top 100 Greatest Dance Hits","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-01-14","https://i.scdn.co/image/ab67616d0000b2739f157e12e12094533123ef31","1","1","238759","","false","0","NLS241000174","spotify:user:sebastianelisapfeifer","2020-11-27T16:14:04Z"
"spotify:track:6IsEBJp35ci9Co3f2JmP1G","Perfect War","spotify:artist:32raKeUHkfUVqgGHbIPD2u","FGFC820","spotify:album:5CIMb1rasSmnOpAcmlqHpm","Urban Audio Warfare","spotify:artist:32raKeUHkfUVqgGHbIPD2u","FGFC820","2006-11-30","https://i.scdn.co/image/ab67616d0000b273beb9e4d64c4cf1a4fa16986b","1","9","341533","https://p.scdn.co/mp3-preview/17138e2c04b3a913603986b504ca433577407db5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","DEAD20710466","spotify:user:sebastianelisapfeifer","2021-03-03T10:33:25Z"
"spotify:track:2RovrfrN5XhL5wgac4Vrch","God & Country","spotify:artist:32raKeUHkfUVqgGHbIPD2u","FGFC820","spotify:album:1m5vZKgZr5MH20e2C23UK3","Halloween - The Darkest Night (50 Darkwave Industrial Tracks)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2009","https://i.scdn.co/image/ab67616d0000b2730729931805cb6099c472b207","1","3","296200","https://p.scdn.co/mp3-preview/ee3ec33c3ab8cefe6382c5bf62586b773ca3ba1e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","DEH741114540","spotify:user:sebastianelisapfeifer","2021-03-03T10:33:51Z"
"spotify:track:6WgHyWhdm2R6O0uNcCeMwn","Killing Fields","spotify:artist:32raKeUHkfUVqgGHbIPD2u","FGFC820","spotify:album:4nr31qYHy6htTnFhsfgrCH","Law & Ordnance","spotify:artist:32raKeUHkfUVqgGHbIPD2u","FGFC820","2008-10-31","https://i.scdn.co/image/ab67616d0000b27314a4e7ccf61d633de96fc6a0","1","3","336200","https://p.scdn.co/mp3-preview/cdccc0544d495be2f300b38bdfd5f9dcf87ab3e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","CAAD20811211","spotify:user:sebastianelisapfeifer","2021-03-03T10:34:03Z"
"spotify:local:DJ+Maxwell:Loituma:Loituma:327","Loituma","","DJ Maxwell","","Loituma","","","","","0","0","327000","","false","0","","spotify:user:sebastianelisapfeifer","2021-04-07T09:19:38Z"
"spotify:track:7wSKakIRtYIYUZEy4wGcTk","Hard Bass Hard Soundz","spotify:artist:7rH8vpDNenEoyRm1NDJWzW","X-RX","spotify:album:1VihItytyAG6JAiPbFp28j","Activate the Machinez","spotify:artist:7rH8vpDNenEoyRm1NDJWzW","X-RX","2012-05-25","https://i.scdn.co/image/ab67616d0000b273189814d2dddaca9edbb4ead1","1","3","269640","https://p.scdn.co/mp3-preview/fc52a63ba83f6795a380dfac0baf9b22adce397c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","DEOV41200227","spotify:user:sebastianelisapfeifer","2021-12-07T12:22:14Z"
"spotify:track:6rHVnXVpl3eSzbk2kTcDrr","Kernkraft 400","spotify:artist:6y0IdIPGyjaMJkeB94ZJ7z","TDK","spotify:album:7Ff6vvRr1ht7NJqzCK4lyT","Kernkraft 400","spotify:artist:6y0IdIPGyjaMJkeB94ZJ7z","TDK","2012-06-01","https://i.scdn.co/image/ab67616d0000b2735c0d60d1b492ca42a645ee2e","1","1","250072","https://p.scdn.co/mp3-preview/e76f21747d4ea0a4501ced8e925b496394b5259e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","NO6VQ1201001","spotify:user:sebastianelisapfeifer","2021-12-07T12:22:27Z"
